filename,sentence,noun,adjective,distance
Villamediana_europa.xml,"La generosa virgen no desdeña de la ofrenda risueña el apacible culto, cuando el infante alado, ciego, no desarmado, de victorias adulto, corona le previene de cuantas el abril primicias tiene, en cuantas ha formado vagas fragrancias espirante prado.",vagas,prado,3
Villamediana_europa.xml,"La rosa, primogénita de mayo, entre su verde cuna pululante, regia virginidad su semejante de céfiros ministros animada, áurea corona abriendo tirio manto víctima es suya, en cuanto el don de Flora blando en süaves despojos aceptando la bella ninfa en nivelado examen las uniforma y fía a sérico ligamen.",céfiros,animada,2
Villamediana_europa.xml,"La rosa, primogénita de mayo, entre su verde cuna pululante, regia virginidad su semejante de céfiros ministros animada, áurea corona abriendo tirio manto víctima es suya, en cuanto el don de Flora blando en süaves despojos aceptando la bella ninfa en nivelado examen las uniforma y fía a sérico ligamen.",don,blando,3
Villamediana_europa.xml,"Esta deidad del bosque, esta napea, cuántas veces Amor por Citerea madre suya la tuvo, en esto menos ciego, aditada, pues, luego al sumo de los dioses, flecha de oro da a su arco tocada en sacro fuego, cuya deidad herida del alado arpón y estimulado olímpico tonante nuevo efeto rendido siente al inmortal sujeto.",esto,ciego,2
Villamediana_europa.xml,"Esta deidad del bosque, esta napea, cuántas veces Amor por Citerea madre suya la tuvo, en esto menos ciego, aditada, pues, luego al sumo de los dioses, flecha de oro da a su arco tocada en sacro fuego, cuya deidad herida del alado arpón y estimulado olímpico tonante nuevo efeto rendido siente al inmortal sujeto.",esto,aditada,4
Villamediana_europa.xml,"Esta deidad del bosque, esta napea, cuántas veces Amor por Citerea madre suya la tuvo, en esto menos ciego, aditada, pues, luego al sumo de los dioses, flecha de oro da a su arco tocada en sacro fuego, cuya deidad herida del alado arpón y estimulado olímpico tonante nuevo efeto rendido siente al inmortal sujeto.",arpón,olímpico,3
Villamediana_europa.xml,"Luego bate las alas a la presa, ya sólo atento a la sublime empresa, cuya mente formando lícita fraude tradimento blando de implacable Lucina previene ira celosa divinidad agora adulterina.",divinidad,ira,2
Villamediana_europa.xml,"Luego bate las alas a la presa, ya sólo atento a la sublime empresa, cuya mente formando lícita fraude tradimento blando de implacable Lucina previene ira celosa divinidad agora adulterina.",divinidad,adulterina,2
Villamediana_europa.xml,"Por esto el advertido acto primero ordenar fue a Cileno, gran vaquero, que su mayor armento saque de la montaña a paso lento, y con él junto discurriendo vaya por la de Tetis venerosa playa, donde las mansas ondas repetidas con el viento impelidas argentan en su espuma la marina, adonde la divina Júpiter majestad en toro esconde, no toro ya plebeyo destinado a servidumbre de oficioso arado, ni obediente al estímulo severo que en el fresno acerado blandido a sus melenas da el vaquero, cuyo soberbio manto piel descubre manchada, frente con vagos crespos dilatada en rubias ondas es cometa ardiente.",mansas,repetidas,2
Villamediana_europa.xml,"Los ojos, dos estrellas, dos luceros en región erizados vibran en claros lampos rayos fieros, cual de Cintia no llena en dos iguales puntas, que atención judiciosa aun no distingue divididas o juntas, dos ramos aguzados del mismo Amor formados en dilatado giro son corona suprema y a la fiera cabeza alto diadema.",luceros,erizados,3
Villamediana_europa.xml,"Los ojos, dos estrellas, dos luceros en región erizados vibran en claros lampos rayos fieros, cual de Cintia no llena en dos iguales puntas, que atención judiciosa aun no distingue divididas o juntas, dos ramos aguzados del mismo Amor formados en dilatado giro son corona suprema y a la fiera cabeza alto diadema.",rayos,claros,2
Villamediana_europa.xml,"Los ojos, dos estrellas, dos luceros en región erizados vibran en claros lampos rayos fieros, cual de Cintia no llena en dos iguales puntas, que atención judiciosa aun no distingue divididas o juntas, dos ramos aguzados del mismo Amor formados en dilatado giro son corona suprema y a la fiera cabeza alto diadema.",ramos,formados,5
Villamediana_europa.xml,"¿Qué no haces desnudo Atlante, impulso temerario, sin ojos lince, alado sagitario?",ojos,alado,3
Villamediana_europa.xml,¿Qué razones tu sinrazón no impetra?,sinrazón,impetra,2
Villamediana_europa.xml,"El león que apenas en la selva cabe, el toro exento al yugo sufre el tuyo más grave y la dura coyunda de tus leyes.",tuyo,grave,2
Villamediana_europa.xml,De la región del viento te tributa su aliento el que ni con sus alas ha sabido esconderse de tu arco breve nido.,arco,nido,2
Villamediana_europa.xml,"Tú sacaste del trono luminoso al sacro Febo, cuando enriqueció llorando en desdén fugitivo, honor frondoso, y por tu mano agora, gran tonante, fiera surca bramante el proceloso mar de tus fatigas, y con no menos ceguedad le obligas a dejar solio eterno, negado de sus orbes el gobierno.",mano,gran,3
Villamediana_europa.xml,"Tú sacaste del trono luminoso al sacro Febo, cuando enriqueció llorando en desdén fugitivo, honor frondoso, y por tu mano agora, gran tonante, fiera surca bramante el proceloso mar de tus fatigas, y con no menos ceguedad le obligas a dejar solio eterno, negado de sus orbes el gobierno.",solio,negado,3
Villamediana_europa.xml,"Así, pues, viene el cauto amador encubierto por la playa buscando dulce puerto.",cauto,encubierto,2
Villamediana_europa.xml,"No espaventa a las ninfas su llegada que aun así palïada eterna esencia en animal ferino reliquias de divino en sus actos conserva; inclina la cerviz, preme la yerba doblando ambos los brazos cuando mira la atractiva beldad, los claros ojos, simulacro del fuego que respira, símbolo vencedor de sus despojos.",esencia,ferino,3
Villamediana_europa.xml,"No espaventa a las ninfas su llegada que aun así palïada eterna esencia en animal ferino reliquias de divino en sus actos conserva; inclina la cerviz, preme la yerba doblando ambos los brazos cuando mira la atractiva beldad, los claros ojos, simulacro del fuego que respira, símbolo vencedor de sus despojos.",esencia,reliquias,4
Villamediana_europa.xml,"Virgen delusa en ya frustrado celo las cándidas espumas de su boca traslada a un blanco velo; otras veces le aplace tanto su mansedumbre que al rayo de su lumbre en la nieve animada yerbas pace, cuyo apócrifo yelo encender pudo el simulado cielo que con singultos plácidos aplaude favores admitidos en suspiros promiscuos y bramidos.",delusa,frustrado,3
Villamediana_europa.xml,"Ya los hombros al toro eterno preme la ninfa que no teme lascivo tradimento del conversable armento que mansamente erige ya del suelo la que no es menor parte en mejor cielo, y deidad ambiciosa acosta a la marina beldad no humana, fiera sí divina, cuyo pie ponderando toca y pisa el blanco margen de la blanca espuma que meta de las ondas es precisa.",deidad,acosta,2
Villamediana_europa.xml,"Ya los hombros al toro eterno preme la ninfa que no teme lascivo tradimento del conversable armento que mansamente erige ya del suelo la que no es menor parte en mejor cielo, y deidad ambiciosa acosta a la marina beldad no humana, fiera sí divina, cuyo pie ponderando toca y pisa el blanco margen de la blanca espuma que meta de las ondas es precisa.",beldad,humana,2
Villamediana_europa.xml,"Trémula, pues, Europa, arrepentida de su credulidad, ya convencida la insignia de Amaltea da a su mano por el de Tetis ya dominio cano; y con la otra el lúbrico ornamento niega al blando elemento, cuya voz lastimosa en la cerúlea esfera invoca la piedad de su ribera, pidiendo en vano ayuda a la no seca arena, a la playa no muda, en cuya margen Eco desordena su regalado acento, echó a perder querellas en el viento.",playa,muda,2
Villamediana_europa.xml,"«Europa, Europa» en sordos antros suena en voces mil perdidas de flébiles ancilas repetidas, aditando admiradas las vírgenes fieles, el primer monstruo que les dio Cibeles a las ondas airadas, desengaño costoso, engaño vivo, fraudulento bajel, toro furtivo, de cuya prodigiosa maravilla compasiva la orilla rémora ser quisiera de la popa que le lleva su Europa, y los riscos fenices bancos, que ya felices intentos detuvieran.",ondas,fraudulento,9
Villamediana_europa.xml,"El ciego vencedor, desnudo, armado, al preso y a la prenda conduce cual atado obediente caballo a blanda rienda; y a un hilo de la cuerda de su arco su dictamen etéreo obedeciendo por álgido elemento viene ardiendo.",ciego,desnudo,3
Villamediana_europa.xml,"El ciego vencedor, desnudo, armado, al preso y a la prenda conduce cual atado obediente caballo a blanda rienda; y a un hilo de la cuerda de su arco su dictamen etéreo obedeciendo por álgido elemento viene ardiendo.",ciego,armado,5
Villamediana_europa.xml,Proteo omite el cuidado del lúbrico rebaño por atender a Júpiter tonante que a sus orbes se niega y por piélagos líquidos navega.,piélagos,navega,2
Villamediana_europa.xml,"Timón amante en que es farol un ciego desnudo vencedor con alas fuego, a cuya escuridad prestan antojos ciegas pasiones, Argos claros ojos.",ciego,vencedor,2
Villamediana_europa.xml,"Timón amante en que es farol un ciego desnudo vencedor con alas fuego, a cuya escuridad prestan antojos ciegas pasiones, Argos claros ojos.",antojos,pasiones,2
Villamediana_europa.xml,El mar no tiene vegas de fructíferos prados ni eminentes collados que de oficiosa mano con metal duro pueden ser arados.,fructíferos,collados,4
Villamediana_europa.xml,"El fluto fruto es del mar insano, alga produce el semen de las ondas, cuyas inmensas móviles campañas agricultor no ya, sino piloto con hierro abre y no con leño rompe.",mar,abre,23
Villamediana_europa.xml,"Mas el orden interno varïado del fiero dios alado, peregrina doncella de toro amante inusitada presa peso es gentil a la cerviz robusta.",orden,varïado,2
Villamediana_europa.xml,"Púdose colegir que Galatea Doris o Tetis sea la que peinando el mar, cortando el viento por sus cerúleos golfos discurriese en escamoso no, en lanudo toro, o bella Citerea, hija del mar lascivo el verde suelo del líquido Neptuno dividiese hecho Tritón Atlante deste cielo, o ya fuese alma Cintia la admirada que del cielo cansada desatando el yuvenco más bizarro de su nítido carro ambición venatoria por el arte omitida piscatoria a la selva espumosa los senos inculcase, o que Cibeles undosa los arase.",arte,piscatoria,2
Villamediana_europa.xml,"Pero el ávido rey de las estrellas, como al gobierno dellas atiende a los discursos admirados de los acuarios numes congregados, y a su gran presa atento feliz logra de céfiro el aliento que con tépido anhelo es testigo entre sólo mar y cielo cuando por senos del cerúleo globo el mayor dios conduce al mayor robo, la doncella entre ondas y planetas, sordas unas y otras inquïetas, en lloroso vïaje, al nítido cabello terso ornamento de su terso cuello hizo mil veces indebido ultraje.",acuarios,congregados,2
Villamediana_europa.xml,"Pero el ávido rey de las estrellas, como al gobierno dellas atiende a los discursos admirados de los acuarios numes congregados, y a su gran presa atento feliz logra de céfiro el aliento que con tépido anhelo es testigo entre sólo mar y cielo cuando por senos del cerúleo globo el mayor dios conduce al mayor robo, la doncella entre ondas y planetas, sordas unas y otras inquïetas, en lloroso vïaje, al nítido cabello terso ornamento de su terso cuello hizo mil veces indebido ultraje.",cabello,ornamento,2
Villamediana_europa.xml,"Y entre las que de lástima y de pena muestras exprimió tantas, juntas las palmas de la nieve ardiente en lamentable voz de quejas llena, lagrimosa beldad omnipotente del Olimpo invocó deidades cuantas en su cerviz constante sostener pudo el mauritano Atlante, dando al mar nuevas conchas eritreas y afrenta de las lágrimas sabeas, en las líquidas perlas de que Amor avariento, o con lícita sed llegó a beberlas.",lástima,muestras,4
Villamediana_europa.xml,"Endechas animadas con aliento süave articuladas émulas en el llanto a los números son del mejor canto, cuando de ansias ya desesperadas el menor accidente es la muerte presente, viendo que osado toro la lleva por los orbes de Neptuno, cuya imperiosa mano ley pone bipartida al golfo insano, piélago que le hiciera temeroso al argonauta que cortó primero el no violado imperio de las ondas, donde dudaba Europa que sin farol la fraudulenta popa hallar pudiera guía, o en laberintos de agua cierta vía entre la estéril sal de las espumas.",ansias,desesperadas,2
Villamediana_europa.xml,"¡Oh cuánto mejor fuera que de mis venas ya se alimentara la que en Libia más fiera o en las hircanas selvas se hallara, que dar hoy de mi suerte la miseria a fiera obscenidad torpe miseria!",obscenidad,miseria,2
Villamediana_europa.xml,"Tú, gran padre Neptuno, y vosotras deidades desta sorda región a mis querellas, favorecedme en ellas, pues Eco aún no responde del antro más profundo que la esconde.",antro,profundo,2
Villamediana_europa.xml,Ni permitáis que en peregrina arena vuestra piedad infame ni más en vano os llame.,piedad,peregrina,3
Villamediana_europa.xml,"Y tú, Júpiter alto, que escucharme debes sobre el asiento de tus orbes, como causa primera invoco tu deidad para que estorbes en púdica inocencia si muerte fiera no, fiera violencia, término sea ya de mi tormento contra monstruo doloso tu brazo poderoso, el vibrado elemento que para las venganzas de tu mano con fatiga feliz fraguó Vulcano, deidad serás tonante piadosamente agora fulminante.",causa,invoco,2
Villamediana_europa.xml,"Y tú, Júpiter alto, que escucharme debes sobre el asiento de tus orbes, como causa primera invoco tu deidad para que estorbes en púdica inocencia si muerte fiera no, fiera violencia, término sea ya de mi tormento contra monstruo doloso tu brazo poderoso, el vibrado elemento que para las venganzas de tu mano con fatiga feliz fraguó Vulcano, deidad serás tonante piadosamente agora fulminante.",deidad,agora,4
Villamediana_europa.xml,"Y tú, Júpiter alto, que escucharme debes sobre el asiento de tus orbes, como causa primera invoco tu deidad para que estorbes en púdica inocencia si muerte fiera no, fiera violencia, término sea ya de mi tormento contra monstruo doloso tu brazo poderoso, el vibrado elemento que para las venganzas de tu mano con fatiga feliz fraguó Vulcano, deidad serás tonante piadosamente agora fulminante.",deidad,fulminante,5
Villamediana_europa.xml,"Mas ya corrido el velo al misterio sublime, voz que temió bramido la que gime, éste a la ninfa promulgó consuelo: «En vano Europa bella el viento ni el mar temes, cuando del mayor dios el cuello premes.",viento,temes,4
Villamediana_europa.xml,"Los sollozos enfrena y tu llanto enjugando fin presupone a tus querellas blando, y estos nublados soles ya serena, que aunque nítidas perlas Tetis cría las que derrama el cielo de tus ojos pródigos son despojos del temor; cese ya el ansia importuna y a sustentar comienza alta fortuna.",soles,serena,2
Villamediana_europa.xml,"Aquí rendido tienes y devoto de piel cubierta ruda al que en esta dolosa imagen muda su verdadera forma y deidad disfrazada en fiero armento, de tu amor compelido el undoso elemento navega sin tridente obedecido.",piel,ruda,2
Villamediana_europa.xml,"Aquí rendido tienes y devoto de piel cubierta ruda al que en esta dolosa imagen muda su verdadera forma y deidad disfrazada en fiero armento, de tu amor compelido el undoso elemento navega sin tridente obedecido.",forma,disfrazada,3
Villamediana_europa.xml,"Aquí rendido tienes y devoto de piel cubierta ruda al que en esta dolosa imagen muda su verdadera forma y deidad disfrazada en fiero armento, de tu amor compelido el undoso elemento navega sin tridente obedecido.",elemento,obedecido,4
Villamediana_europa.xml,"Los líquidos cristales en perlas, en corales te dan su rubio y nítido tributo.",rubio,tributo,3
Villamediana_europa.xml,"Este concurso de escamosa gente en mudo afecto por deidad te nombra, y la lumbre adorando de tu sombra te sigue reverente.",gente,afecto,3
Villamediana_europa.xml,"Mi generosa cuna es la que miras de apacibles repulsas tiernas iras, rescripto fin y gloriosa meta, silla en la tierra de mi imperio Creta, isla que para tuya sólo es chica, bien que de rica cien ciudades rica, al nombre tuyo dedicada toda pronuba digna a nuestra sacra boda, porque en útil dominio la poseas, cuando consorte a esposo eterno seas, a cuyos blandos ñudos Himeneo en copia vierte dulce humor hibleo.",apacibles,tiernas,2
Villamediana_europa.xml,"Mi generosa cuna es la que miras de apacibles repulsas tiernas iras, rescripto fin y gloriosa meta, silla en la tierra de mi imperio Creta, isla que para tuya sólo es chica, bien que de rica cien ciudades rica, al nombre tuyo dedicada toda pronuba digna a nuestra sacra boda, porque en útil dominio la poseas, cuando consorte a esposo eterno seas, a cuyos blandos ñudos Himeneo en copia vierte dulce humor hibleo.",apacibles,iras,3
Villamediana_europa.xml,"Mi generosa cuna es la que miras de apacibles repulsas tiernas iras, rescripto fin y gloriosa meta, silla en la tierra de mi imperio Creta, isla que para tuya sólo es chica, bien que de rica cien ciudades rica, al nombre tuyo dedicada toda pronuba digna a nuestra sacra boda, porque en útil dominio la poseas, cuando consorte a esposo eterno seas, a cuyos blandos ñudos Himeneo en copia vierte dulce humor hibleo.",copia,dulce,2
Villamediana_europa.xml,"Ya el judicioso terno de las Parcas nuevo previene estambre de monarcas en sobole fecunda que de héroes te dará prole fecunda, tal que los fortunados descendientes tendrán deste misterio del grande continente el gran imperio, dilatando virtud al cielo aceta en trabajos constante los términos de Atlante y la de Alcides gaditana meta, sin que atreverse pueda a los términos fijos de los que Marte aceptará por hijos, impulso accidental, voluble rueda de la deidad que varia tal vez a las virtudes es contraria: estrellas a quien sólo claro asiento les guarda claro polo y ardiente luz de inextinguible llama como a nortes del campo de la fama.",luz,inextinguible,2
Villamediana_europa.xml,"El toro que de Amor ministro electo para felicitar dulce conceto fue en recíproca fe de Amor ardiente al cielo trasladado, en diáfanos campos estrellas pace, etéreos bebe lampos, donde de lumbre eterna coronado hacia Orión extiende de su pie diestro el bipartido rayo, y con el otro extiende la alma estación del floreciente mayo.",lumbre,coronado,2
Villamediana_faeton.xml,"Hijo fue digno del autor del día el peligroso y alto pensamiento que pudo acreditar con su osadía, si no feliz, famoso atrevimiento; costosa emulación, nueva porfía ceder mortal a no mortal intento, culpa gloriosamente peregrina que su fama adquirió con su rüina.",pensamiento,peligroso,3
Villamediana_faeton.xml,"Hijo fue digno del autor del día el peligroso y alto pensamiento que pudo acreditar con su osadía, si no feliz, famoso atrevimiento; costosa emulación, nueva porfía ceder mortal a no mortal intento, culpa gloriosamente peregrina que su fama adquirió con su rüina.",culpa,peregrina,2
Villamediana_faeton.xml,En el archivo eterno del decoro quedará la memoria celebrada del que estrellas pisando en carro de oro desenfrenó la luz con mano osada; en cuya muerte del mejor tesoro (aromática pompa) coronada sacro Erídano viste su ribera de los que Alcides álamos venera.,tesoro,coronada,5
Villamediana_faeton.xml,"En los montes de Arcadia y su ribera entre náyades ninfas, nonacrinas, Siringa ninfa en sus cristales era más pura que las aguas cristalinas.",náyades,nonacrinas,3
Villamediana_faeton.xml,"Más que las fieras que persigue, brava, con su contrario al mismo hielo ofende; del hombro suyo reluciente aljaba de vivas flechas guarnecida pende; blandiendo el asta en quien Amor templaba más nobles armas su hemisferio enciende: tal se mostró en defensa del troyano Belona humana en el sangriento llano.",hombro,reluciente,2
Villamediana_faeton.xml,"Más que las fieras que persigue, brava, con su contrario al mismo hielo ofende; del hombro suyo reluciente aljaba de vivas flechas guarnecida pende; blandiendo el asta en quien Amor templaba más nobles armas su hemisferio enciende: tal se mostró en defensa del troyano Belona humana en el sangriento llano.",troyano,humana,2
Villamediana_faeton.xml,"En reluciente forma isleño alado timbre es sublime de su rostro bello, mas cede de dos soles alumbrado al nítido diáfano del cuello; del licencioso viento, al viento dado, vuela el oro sin orden del cabello, despreciando preceptos en su frente de aguja de cristal, de acero ardiente.",forma,alado,2
Villamediana_faeton.xml,"De los volantes coros la armonía describe suspensión, milagros canta; cuantas Flora fragrantés hijas cría son tributo aromático a su planta, fértil contacto a cuya fantasía Ceres de la gran madre se levanta, ávida de la lumbre más perfeta que en la esfera de Amor formó cometa.",cuantas,fragrantés,2
Villamediana_faeton.xml,"De los volantes coros la armonía describe suspensión, milagros canta; cuantas Flora fragrantés hijas cría son tributo aromático a su planta, fértil contacto a cuya fantasía Ceres de la gran madre se levanta, ávida de la lumbre más perfeta que en la esfera de Amor formó cometa.",lumbre,perfeta,2
Villamediana_faeton.xml,"¡Oh milagro de amor que llegó junto de sólo el primer paso al postrer punto! «Honor del bosque y dignidad del prado —dice a la ninfa el fauno, temeroso—: ¿eres la madre del misterio alado que tomó bella forma en reino undoso, o la que ciego sigue el coronado de diadema de luz en carro hermoso?",fauno,temeroso,2
Villamediana_faeton.xml,"Si mi consorcio acetas, yugo blando te ofrece Arcadia en tálamo florido, y en dignidad suprema el bosque honrando al gran dios destas selvas por marido.",dios,selvas,2
Villamediana_faeton.xml,"Anhelante deidad favor invoca en el inicuo trance a su luz pía, diciendo: «A ti, Diana, sólo toca defender con tu honor la causa mía.",deidad,invoca,2
Villamediana_faeton.xml,"Endechas son en bosque armonioso singultos, bien sentidos, mal formados acentuando en cuerpo ya frondoso, suspiros de dolor alimentados; lo que al fauno sujeto fue amoroso débil es caña, y son sus pies alados inmóvil tronco; acentos sus gemidos de afectos y de números vestidos.",singultos,sentidos,3
Villamediana_faeton.xml,"Endechas son en bosque armonioso singultos, bien sentidos, mal formados acentuando en cuerpo ya frondoso, suspiros de dolor alimentados; lo que al fauno sujeto fue amoroso débil es caña, y son sus pies alados inmóvil tronco; acentos sus gemidos de afectos y de números vestidos.",singultos,formados,6
Villamediana_faeton.xml,"Endechas son en bosque armonioso singultos, bien sentidos, mal formados acentuando en cuerpo ya frondoso, suspiros de dolor alimentados; lo que al fauno sujeto fue amoroso débil es caña, y son sus pies alados inmóvil tronco; acentos sus gemidos de afectos y de números vestidos.",cuerpo,frondoso,2
Villamediana_faeton.xml,"Endechas son en bosque armonioso singultos, bien sentidos, mal formados acentuando en cuerpo ya frondoso, suspiros de dolor alimentados; lo que al fauno sujeto fue amoroso débil es caña, y son sus pies alados inmóvil tronco; acentos sus gemidos de afectos y de números vestidos.",suspiros,alimentados,3
Villamediana_faeton.xml,"Asió al cediente monstruo del cabello mano al castigo eterno destinada, y del gran tronco dividiendo el cuello tiñe en reflejo ardiente de la espada.",castigo,destinada,2
Villamediana_faeton.xml,La intacta flor del fértil prado bello del esparcido humor quedó manchada; una mano fatal en sombra escura dar pudo a cien estrellas sepultura.,flor,prado,3
Villamediana_faeton.xml,"Cede a mayor efecto la constancia, opaco yace el monte luminoso, ya la nunca omitida vigilancia cayó en el seno del común reposo; del que dio luz a la mayor distancia llega la sombra al reino tenebroso, de cuya negra barca conducido sulca los golfos del eterno olvido.",negra,sulca,3
Villamediana_faeton.xml,"No la deidad quejosa se reprime, antes, si llanto exhala, interna enojos, viendo que a la gran madre el tronco oprime que tantos animó lucientes ojos; y en el bello pavón la diosa imprime, sellados como en urna, los despojos.",diosa,sellados,3
Villamediana_faeton.xml,"Juno, más ofendida que vengada, el agravio no olvida, antes, celosa, de ponzoñoso estímulo tocada dejó la vaca infelizmente hermosa.",vaca,hermosa,2
Villamediana_faeton.xml,"La pacífica bestia, atormentada de la mortal materia venenosa, a fugitivo paso llega a donde su origen claro el Nilo nos esconde.",pacífica,atormentada,3
Villamediana_faeton.xml,"Cediendo al fin en solitaria arena, ni con formada voz ni con bramido, imperceptible por los aires suena flébil queja, dolor no interrumpido; mueve justa piedad injusta pena al que, si ya no amante, condolido, de la diosa templó el celoso intento con el nunca violado juramento.",bramido,imperceptible,2
Villamediana_faeton.xml,"Cediendo al fin en solitaria arena, ni con formada voz ni con bramido, imperceptible por los aires suena flébil queja, dolor no interrumpido; mueve justa piedad injusta pena al que, si ya no amante, condolido, de la diosa templó el celoso intento con el nunca violado juramento.",dolor,interrumpido,2
Villamediana_faeton.xml,"Cediendo al fin en solitaria arena, ni con formada voz ni con bramido, imperceptible por los aires suena flébil queja, dolor no interrumpido; mueve justa piedad injusta pena al que, si ya no amante, condolido, de la diosa templó el celoso intento con el nunca violado juramento.",intento,violado,4
Villamediana_faeton.xml,"Ésta fue diosa, y de ella tuvo el mundo al gran hijo, más claro que su abuelo, gloriosa producción, semen fecundo, rayo feliz de lo mejor del cielo.",hijo,claro,3
Villamediana_faeton.xml,"Ésta fue diosa, y de ella tuvo el mundo al gran hijo, más claro que su abuelo, gloriosa producción, semen fecundo, rayo feliz de lo mejor del cielo.",rayo,mejor,4
Villamediana_faeton.xml,"Si primer no lugar, lugar segundo joven menospreció, que en todo el suelo Epafo sólo el preceder le impide al hijo ilustre del que el tiempo mide.",lugar,primer,2
Villamediana_faeton.xml,"Y la alta emulación, que no consiente en balanzas iguales niveladas (las que influyeron astros altamente) acciones de ambicioso honor guiadas, de la ardiente deidad al hijo ardiente odio y quejas causó que, desatadas, da a beber las espumas del quelidro la venenosa invidia en poco vidro.",balanzas,niveladas,2
Villamediana_faeton.xml,"Y la alta emulación, que no consiente en balanzas iguales niveladas (las que influyeron astros altamente) acciones de ambicioso honor guiadas, de la ardiente deidad al hijo ardiente odio y quejas causó que, desatadas, da a beber las espumas del quelidro la venenosa invidia en poco vidro.",odio,ardiente,5
Villamediana_faeton.xml,"Hízose obstinación la diferencia de los que en luz paterna compitieron; infeliz, por muy clara, la ascendencia no benévolos astros influyeron; efectos de ira, rayos de violencia de costoso discrimen procedieron en que el hijo de flechas luminosas tales articuló voces quejosas.",hijo,tales,4
Villamediana_faeton.xml,"Con el que informó el padre, cuya mano modera rayos, rayos de oro extiende, mortal asunto, pensamiento humano en ambiciosa paridad contiende: «¿Esplendor puede haber que no sea vano con el que vivifica cuando esplende?",rayos,extiende,3
Villamediana_faeton.xml,"» Sus voces interrumpe voz esquiva, y el ofendido ináquides responde: «Más ignorante presunción que altiva, Faetón, a tus palabras corresponde.",presunción,altiva,2
Villamediana_faeton.xml,» Huye corrido el hijo de Climene (ansia inmortal de pena poderosa) y del veneno que en el alma tiene ambición alimenta generosa.,ambición,generosa,2
Villamediana_faeton.xml,"Oráculo materno a buscar viene con afrenta segura y fe dudosa cuando a esparcirse el rosicler comienza elocuencia fue muda la vergüenza: «Madre, o me desengaña, o me quieta —dice a Climene el joven más osado—, ¿dime, soy hijo del mayor planeta que conduce áureo carro al mar salado y del que con distante y recta meta trópicos y equinoccios ha formado?",joven,osado,2
Villamediana_faeton.xml,"Si lo que callo desto y lo que digo, incrédulo Faetón, dudas agora, daréte al común padre por testigo que la región habita del aurora.",dudas,daréte,3
Villamediana_faeton.xml,"Deja el materno nido, ya enemigo, que el Euro blando que en sus campos mora dará satisfacción a tus deseos donde el sol nace en reinos nabateos.",materno,enemigo,4
Villamediana_faeton.xml,"Huye las ursas y el nevado monte que tiene su provincia siempre fría; fijos los polos vio en el horizonte, pisó la equinoccial derecha vía llegando por la zona sólo ardiente al atrio sacro del señor de Oriente.",equinoccial,vía,2
Villamediana_faeton.xml,"Huye las ursas y el nevado monte que tiene su provincia siempre fría; fijos los polos vio en el horizonte, pisó la equinoccial derecha vía llegando por la zona sólo ardiente al atrio sacro del señor de Oriente.",zona,ardiente,2
Villamediana_faeton.xml,"El gran palacio del señor de Délo, en asiento fulgente colocado, en rectángulo cuadro está en el cielo de líneas espirales coronado; feliz labor en ático desvelo émulo fue del jónico cuidado; del superior metal arde la puerta a la meta de Alcides descubierta.",asiento,colocado,2
Villamediana_faeton.xml,"El gran palacio del señor de Délo, en asiento fulgente colocado, en rectángulo cuadro está en el cielo de líneas espirales coronado; feliz labor en ático desvelo émulo fue del jónico cuidado; del superior metal arde la puerta a la meta de Alcides descubierta.",líneas,coronado,2
Villamediana_faeton.xml,"Paralelos describen el crucero en simétrica planta, cuya nave en serie igual contiene desiguales brillantes frontispicios arcuales.",nave,igual,3
Villamediana_faeton.xml,"Paralelos describen el crucero en simétrica planta, cuya nave en serie igual contiene desiguales brillantes frontispicios arcuales.",frontispicios,desiguales,2
Villamediana_faeton.xml,"Nítido el muro desvenó el argento, y las estatuas del metal más fino muestran en el clarísimo ornamento digna labor de artífice divino; en plana forma luce el pavimento que a su materia sólida convino: no hay remoto lugar, ni oculta parte donde no ostente su grandeza el arte.",metal,fino,2
Villamediana_faeton.xml,"Nítido el muro desvenó el argento, y las estatuas del metal más fino muestran en el clarísimo ornamento digna labor de artífice divino; en plana forma luce el pavimento que a su materia sólida convino: no hay remoto lugar, ni oculta parte donde no ostente su grandeza el arte.",materia,convino,2
Villamediana_faeton.xml,"Tributo es de Pactólo el rubio techo, licencioso reflejo de luz pura, en lata división, y forma a trecho el orden que venera la escultura; diseño grande en nuevas líneas hecho manifiesta en primor de arquitectura divididos del año sus efectos, superados del arte sus conceptos.",líneas,manifiesta,2
Villamediana_faeton.xml,"Tributo es de Pactólo el rubio techo, licencioso reflejo de luz pura, en lata división, y forma a trecho el orden que venera la escultura; diseño grande en nuevas líneas hecho manifiesta en primor de arquitectura divididos del año sus efectos, superados del arte sus conceptos.",líneas,divididos,7
Villamediana_faeton.xml,"Tributo es de Pactólo el rubio techo, licencioso reflejo de luz pura, en lata división, y forma a trecho el orden que venera la escultura; diseño grande en nuevas líneas hecho manifiesta en primor de arquitectura divididos del año sus efectos, superados del arte sus conceptos.",efectos,superados,2
Villamediana_faeton.xml,"El animal de Coicos que ligero abrió el seno de Tetis inconstante, norte después al que surcó primero las ondas atrevido navegante, raptor lascivo es, en forma fiero, mentido nadador y dios amante.",animal,norte,12
Villamediana_faeton.xml,"El animal de Coicos que ligero abrió el seno de Tetis inconstante, norte después al que surcó primero las ondas atrevido navegante, raptor lascivo es, en forma fiero, mentido nadador y dios amante.",forma,nadador,4
